index,SHIPPING_LOCATION,DEPARTMENT,CATEGORY,SUBCATEGORY,BREADCRUMBS,SKU,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRICE_CURRENT,PRODUCT_SIZE,PROMOTION,RunDate,tid
335533,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,426625109,https://www.walmart.com/ip/Great-Value-Boneless-Fully-Cooked-Breaded-Chicken-Wyngz-24-oz/426625109?fulfillmentIntent=Pickup,"Great Value Boneless Fully Cooked Breaded Chicken Wyngz, 24 oz",Great Value,8.22,8.22,24,,2022-09-11 21:20:04,16499337
335535,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,27419890,https://www.walmart.com/ip/Hot-Pockets-Frozen-Snacks-Philly-Steak-Cheese-Seasoned-Crust-Frozen-Sandwiches-22-5-oz/27419890?fulfillmentIntent=Pickup,Hot Pockets Frozen Snacks Philly Steak & Cheese Seasoned Crust Frozen Sandwiches 22.5 oz,Hot Pockets,6.48,6.48,22.5,,2022-09-11 21:20:04,16499339
335542,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,616687907,https://www.walmart.com/ip/Bibigo-Steamed-Dumplings-Pork-and-Vegetable-6-6-oz/616687907?fulfillmentIntent=Pickup,"Bibigo Steamed Dumplings - Pork and Vegetable, 6.6 oz",Bibigo,3.24,3.24,6.6,,2022-09-11 21:20:04,16499346
335543,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,514151650,https://www.walmart.com/ip/Life-Cuisine-Cauliflower-Meatlovers-Pizza-Bowl-Frozen-Meal-11-oz/514151650?fulfillmentIntent=Pickup,Life Cuisine Cauliflower Meatlovers Pizza Bowl Frozen Meal 11 oz,Life Cuisine,4.18,4.18,11,,2022-09-11 21:20:04,16499347
335555,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,17670800,https://www.walmart.com/ip/TGI-Fridays-Frozen-Appetizers-Buffalo-Style-Boneless-Chicken-Bites-15-oz-Box/17670800?fulfillmentIntent=Pickup,"TGI Fridays Frozen Appetizers Buffalo Style Boneless Chicken Bites, 15 oz. Box",TGI Fridays,6.44,6.44,15,,2022-09-11 21:20:04,16499359
335670,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,20511533,https://www.walmart.com/ip/El-Monterey-Signature-Chicken-Cheese-Rice-Chimichangas-54-oz-12-Ct-Frozen/20511533?fulfillmentIntent=Pickup,"El Monterey Signature Chicken, Cheese & Rice Chimichangas, 54 oz, 12 Ct (Frozen)",El Monterey,14.88,14.88,54,,2022-09-11 21:20:04,16499474
335674,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,11964934,https://www.walmart.com/ip/TGI-Fridays-Loaded-Cheddar-Bacon-Potato-Skins-Frozen-Snacks-13-5-oz-Box/11964934?fulfillmentIntent=Pickup,"TGI Fridays Loaded Cheddar & Bacon Potato Skins Frozen Snacks, 13.5 oz Box",TGI Fridays,6.44,6.44,13.5,,2022-09-11 21:20:04,16499478
335676,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,689549020,https://www.walmart.com/ip/Banquet-Mega-Meats-Original-Crispy-Chicken-Thigh-with-Homestyle-Mashed-Potatoes-14-25-oz/689549020?fulfillmentIntent=Pickup,"Banquet Mega Meats Original Crispy Chicken Thigh with Homestyle Mashed Potatoes, 14.25 oz",Homestyle Bakes,4.18,4.18,14.25,,2022-09-11 21:20:04,16499480
335688,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,7696441,https://www.walmart.com/ip/Great-Value-Buffalo-Style-Seasoned-Boneless-Fully-Cooked-Chicken-Wyngz-24-oz/7696441?fulfillmentIntent=Pickup,"Great Value Buffalo Style Seasoned Boneless Fully Cooked Chicken Wyngz, 24 oz",Great Value,8.22,8.22,24,,2022-09-11 21:20:04,16499492
335703,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,41318984,https://www.walmart.com/ip/White-Castle-The-Original-Sliders-16-count-25-28-oz/41318984?fulfillmentIntent=Pickup,"White Castle The Original Sliders, 16 count, 25.28 oz",White Castle,14.48,14.48,25.28,,2022-09-11 21:20:04,16499507
335708,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,46806489,https://www.walmart.com/ip/Farm-Rich-Loaded-Potato-Skins-Stuffed-with-Cheddar-Cheese-and-Bacon-16-oz/46806489?fulfillmentIntent=Pickup,"Farm Rich Loaded Potato Skins Stuffed with Cheddar Cheese and Bacon, 16 oz",Farm Rich,6.68,6.68,16,,2022-09-11 21:20:04,16499512
335710,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,462351970,https://www.walmart.com/ip/Life-Cuisine-Chicken-Enchilada-Bowl-Frozen-Meal-10-oz/462351970?fulfillmentIntent=Pickup,Life Cuisine Chicken Enchilada Bowl Frozen Meal 10 oz,Life Cuisine,4.18,4.18,10,,2022-09-11 21:20:04,16499514
335712,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,119457213,https://www.walmart.com/ip/Great-Value-Ham-Cheese-Filled-Sandwiches-9-oz-2-Count/119457213?fulfillmentIntent=Pickup,"Great Value Ham & Cheese Filled Sandwiches, 9 oz, 2 Count",Great Value,1.98,1.98,9,,2022-09-11 21:20:04,16499516
335715,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,20897704,https://www.walmart.com/ip/TGI-Fridays-Loaded-Cheddar-Bacon-Potato-Skins-Value-Size-Frozen-Snacks-22-3-oz-Box/20897704?fulfillmentIntent=Pickup,"TGI Fridays Loaded Cheddar & Bacon Potato Skins Value Size Frozen Snacks, 22.3 oz Box",TGI Fridays,10.84,10.84,22.3,,2022-09-11 21:20:04,16499519
335717,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,10849771,https://www.walmart.com/ip/Hungry-Man-Beer-Battered-Chicken-Frozen-Dinner-16-oz/10849771?fulfillmentIntent=Pickup,"Hungry Man Beer Battered Chicken Frozen Dinner, 16 oz.",Hungry-Man,3.74,3.74,16,,2022-09-11 21:20:04,16499521
335757,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,591310760,https://www.walmart.com/ip/Great-Value-Cheese-Burger-Sandwiches-4-Count-Frozen/591310760?fulfillmentIntent=Pickup,"Great Value Cheese Burger Sandwiches, 4 Count (Frozen)",Great Value,6.38,6.38,,,2022-09-11 21:20:04,16499561
335763,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,27419891,https://www.walmart.com/ip/Hot-Pockets-Frozen-Snacks-Italian-Style-Meatballs-Mozzarella-Garlic-Buttery-Crust-Frozen-Sandwiches-22-5-oz/27419891?fulfillmentIntent=Pickup,Hot Pockets Frozen Snacks Italian Style Meatballs & Mozzarella Garlic Buttery Crust Frozen Sandwiches 22.5 oz.,Hot Pockets,6.48,6.48,22.5,,2022-09-11 21:20:04,16499567
335765,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,10804814,https://www.walmart.com/ip/Lean-Cuisine-Cheese-Ravioli-Frozen-Meal-8-5-oz/10804814?fulfillmentIntent=Pickup,Lean Cuisine Cheese Ravioli Frozen Meal 8.5 oz,Lean Cuisine,3.14,3.14,8.5,,2022-09-11 21:20:04,16499569
335767,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,181770029,https://www.walmart.com/ip/Healthy-Choice-Simply-Steamers-Unwrapped-Burrito-Bowl-Frozen-Meal-9-oz/181770029?fulfillmentIntent=Pickup,"Healthy Choice Simply Steamers Unwrapped Burrito Bowl Frozen Meal, 9 oz.",Healthy Choice,3.42,3.42,9,,2022-09-11 21:20:04,16499571
335768,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,362525932,https://www.walmart.com/ip/Real-Good-Foods-Cordon-Bleu-Stuffed-Chicken-2-5oz-Servings/362525932?fulfillmentIntent=Pickup,"Real Good Foods Cordon Bleu Stuffed Chicken, 2 - 5oz Servings",Realgood Foods Co.,4.98,4.98,5,,2022-09-11 21:20:04,16499572
335776,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,416778226,https://www.walmart.com/ip/Healthy-Choice-Power-Bowls-Cuban-Inspired-Pork-Frozen-Meals-9-5-oz/416778226?fulfillmentIntent=Pickup,"Healthy Choice Power Bowls Cuban-Inspired Pork Frozen Meals, 9.5 oz.",Healthy Choice,3.98,3.98,9.5,,2022-09-11 21:20:04,16499580
335781,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,194326967,https://www.walmart.com/ip/Fast-Fixin-Restaurant-Style-Steak-Fingers-with-Gravy-Mix-22-75-oz-Frozen/194326967?fulfillmentIntent=Pickup,"Fast Fixin' Restaurant Style Steak Fingers with Gravy Mix, 22.75 oz (Frozen)",Fast Fixin',8.98,8.98,22.75,,2022-09-11 21:20:04,16499585
335782,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,10849585,https://www.walmart.com/ip/Night-Hawk-Steak-N-Taters-Frozen-Dinner-6-oz-Box/10849585?fulfillmentIntent=Pickup,Night Hawk Steak 'N Taters Frozen Dinner 6 oz. Box,Night Hawk,3.48,3.48,6,,2022-09-11 21:20:04,16499586
335785,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,267678082,https://www.walmart.com/ip/Life-Cuisine-Vermont-White-Cheddar-Mac-and-Cheese-Broccoli-Bowl-Frozen-Meal-11-oz/267678082?fulfillmentIntent=Pickup,Life Cuisine Vermont White Cheddar Mac and Cheese Broccoli Bowl Frozen Meal 11 oz,Life Cuisine,4.18,4.18,11,,2022-09-11 21:20:04,16499589
335786,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,876556683,https://www.walmart.com/ip/WHITE-CASTLE-CHICKEN-CHEESE-SLIDERS-4CT-TWO-2-PACKS/876556683?fulfillmentIntent=Pickup,"WHITE CASTLE CHICKEN & CHEESE SLIDERS 4CT, TWO 2 PACKS",White Castle,5.78,5.78,4,,2022-09-11 21:20:04,16499590
335791,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,133141258,https://www.walmart.com/ip/Great-Value-Fully-Cooked-Spicy-Chicken-Nuggets-27-5-oz-Frozen/133141258?fulfillmentIntent=Pickup,"Great Value Fully Cooked Spicy Chicken Nuggets, 27.5 oz (Frozen)",Great Value,6.78,6.78,27.5,,2022-09-11 21:20:04,16499595
335915,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,100212487,https://www.walmart.com/ip/InnovAsian-General-Tso-s-Chicken-Rice-Bowl-9-oz-Frozen/100212487?fulfillmentIntent=Pickup,"InnovAsian General Tsos Chicken Rice Bowl, 9 oz (Frozen)",InnovAsian Cuisine,2.98,2.98,9,,2022-09-11 21:20:04,16499719
335917,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,35067455,https://www.walmart.com/ip/Farm-Rich-Crispy-Dill-Pickle-Slices-with-Lightly-Seasoned-Breading-20-oz/35067455?fulfillmentIntent=Pickup,"Farm Rich Crispy Dill Pickle Slices with Lightly Seasoned Breading, 20 oz",Farm Rich,6.68,6.68,20,,2022-09-11 21:20:04,16499721
335926,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,381713961,https://www.walmart.com/ip/Marie-Callender-s-Frozen-Meal-Creamy-Parmesan-Chicken-Pot-Pie-15-Ounce/381713961?fulfillmentIntent=Pickup,"Marie Callender's Frozen Meal, Creamy Parmesan Chicken Pot Pie, 15 Ounce",Marie Callender's,3.48,3.48,15,,2022-09-11 21:20:04,16499730
335928,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,25753668,https://www.walmart.com/ip/Atkins-Chili-Con-Carne-9-Oz-Frozen/25753668?fulfillmentIntent=Pickup,Atkins Chili Con Carne 9 Oz. (Frozen),Atkins,4.24,4.24,9,,2022-09-11 21:20:04,16499732
335937,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,114216685,https://www.walmart.com/ip/Pilgrim-s-Fully-Cooked-Crispy-Chicken-Breast-Strips-24oz/114216685?fulfillmentIntent=Pickup,Pilgrim's Fully Cooked Crispy Chicken Breast Strips 24oz,Pilgrim's,9.74,9.74,24,,2022-09-11 21:20:04,16499741
335938,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,14122869,https://www.walmart.com/ip/Big-Easy-Foods-Louisiana-Cajun-Style-Chicken-and-Sausage-Gumbo-12-oz/14122869?fulfillmentIntent=Pickup,"Big Easy Foods Louisiana Cajun Style Chicken and Sausage Gumbo, 12 oz",Big Easy Foods,3.88,3.88,12,,2022-09-11 21:20:04,16499742
335948,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,977197699,https://www.walmart.com/ip/Jose-Ole-Chicken-Cheese-Flour-Taquitos-45-oz/977197699?fulfillmentIntent=Pickup,Jose Ole Chicken & Cheese Flour Taquitos 45 oz,José Olé,11.28,11.28,45,,2022-09-11 21:20:04,16499752
335950,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,561983939,https://www.walmart.com/ip/Pilgrim-s-Fully-Cooked-Chicken-Nuggets-24oz/561983939?fulfillmentIntent=Pickup,Pilgrim's Fully Cooked Chicken Nuggets 24oz,Pilgrim's,7.34,7.34,24,,2022-09-11 21:20:04,16499754
336001,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,40839821,https://www.walmart.com/ip/Hot-Pockets-Frozen-Snacks-Steak-Cheddar-Crispy-Buttery-Crust-Frozen-Sandwiches-5-Count-Box-22-5-oz/40839821?fulfillmentIntent=Pickup,"Hot Pockets Frozen Snacks Steak & Cheddar Crispy Buttery Crust Frozen Sandwiches, 5 Count Box 22.5 oz",Hot Pockets,6.48,6.48,22.5,,2022-09-11 21:20:04,16499805
336003,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,851676729,https://www.walmart.com/ip/Jose-Ole-Beef-Cheese-Flour-Taquitos-45-oz/851676729?fulfillmentIntent=Pickup,Jose Ole Beef & Cheese Flour Taquitos 45 oz,José Olé,11.28,11.28,45,,2022-09-11 21:20:04,16499807
336004,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,10804835,https://www.walmart.com/ip/Stouffer-s-Party-Size-Veggie-Lovers-Lasagna-Frozen-Meal-96-oz/10804835?fulfillmentIntent=Pickup,Stouffer's Party Size Veggie Lovers Lasagna Frozen Meal 96 oz,Stouffer's,16.48,16.48,96,,2022-09-11 21:20:04,16499808
336008,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,535017345,https://www.walmart.com/ip/Life-Cuisine-Beef-Chorizo-Taco-Bowl-Frozen-Meal-10-oz/535017345?fulfillmentIntent=Pickup,Life Cuisine Beef & Chorizo Taco Bowl Frozen Meal 10 oz,Life Cuisine,4.18,4.18,10,,2022-09-11 21:20:04,16499812
336011,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,10324297,https://www.walmart.com/ip/InnovAsian-Sweet-Sour-Chicken-Meal-36-oz-Frozen/10324297?fulfillmentIntent=Pickup,"InnovAsian Sweet & Sour Chicken Meal, 36 oz (Frozen)",InnovAsian Cuisine,10.58,10.58,36,,2022-09-11 21:20:04,16499815
336014,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,199080364,https://www.walmart.com/ip/Gardein-Home-Style-Beefless-Tips-9-Oz-Bag/199080364?fulfillmentIntent=Pickup,Gardein Home Style Beefless Tips 9 Oz Bag,Gardein,4.23,4.23,9,,2022-09-11 21:20:04,16499818
336015,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,14053227,https://www.walmart.com/ip/Amy-s-Brown-Rice-Black-Eyed-Peas-Veggies-Bowl-9oz-Box-Frozen/14053227?fulfillmentIntent=Pickup,"Amy's Brown Rice Black-Eyed Peas & Veggies Bowl, 9oz Box (Frozen)",Amy's Kitchen,5.97,5.97,9,,2022-09-11 21:20:04,16499819
336022,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,869631858,https://www.walmart.com/ip/Hot-Ones-Classic-Spicy-Garlic-Boneless-Chicken-Bites-18-6-oz-The-Classic-Garlic-Fresno-Hot-Sauce/869631858?fulfillmentIntent=Pickup,"Hot Ones Classic Spicy Garlic Boneless Chicken Bites, 18.6 oz. The Classic Garlic Fresno Hot Sauce",Hot Ones,8.98,8.98,18.6,,2022-09-11 21:20:04,16499826
336023,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,902083381,https://www.walmart.com/ip/Lean-Cuisine-Bowls-Oven-Fried-Chicken-with-Mashed-Potatoes-Frozen-Meal-10-5-oz/902083381?fulfillmentIntent=Pickup,"Lean Cuisine Bowls Oven Fried Chicken with Mashed Potatoes Frozen Meal,  10.5 oz",Lean Cuisine,4.14,4.14,10.5,,2022-09-11 21:20:04,16499827
336027,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,819284650,https://www.walmart.com/ip/Marie-Callender-s-Cheesy-Chicken-Bacon-Pot-Pie-Large-Size-15-oz/819284650?fulfillmentIntent=Pickup,"Marie Callender's Cheesy Chicken & Bacon Pot Pie, Large Size, 15 oz",Marie Callender's,3.48,3.48,15,,2022-09-11 21:20:04,16499831
336032,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,10850011,https://www.walmart.com/ip/Night-Hawk-Top-Chop-t-Classic-Frozen-Dinner-7-8-oz-Box/10850011?fulfillmentIntent=Pickup,Night Hawk Top Chop't Classic Frozen Dinner 7.8 oz. Box,Night Hawk,3.48,3.48,7.8,,2022-09-11 21:20:04,16499836
336033,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,639978256,https://www.walmart.com/ip/Great-Value-Chicken-Florentine-Pasta-8-oz/639978256?fulfillmentIntent=Pickup,"Great Value Chicken Florentine Pasta, 8 oz",Great Value,3.24,3.24,8,,2022-09-11 21:20:04,16499837
336034,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,45127034,https://www.walmart.com/ip/Kahiki-Beef-Broccoli-StirFresh-22-oz-Frozen/45127034?fulfillmentIntent=Pickup,"Kahiki Beef & Broccoli StirFresh, 22 oz. (Frozen)",StirFresh,7.38,7.38,22,,2022-09-11 21:20:04,16499838
336035,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,578001237,https://www.walmart.com/ip/Lean-Cuisine-Bowls-Chicken-Pad-Thai-Frozen-Meal-11-oz/578001237?fulfillmentIntent=Pickup,Lean Cuisine Bowls Chicken Pad Thai Frozen Meal 11 oz.,Lean Cuisine,4.14,4.14,11,,2022-09-11 21:20:04,16499839
336155,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,238745637,https://www.walmart.com/ip/Daiya-Dairy-Free-Gluten-Free-Tex-Mex-Vegan-Burrito-5-64-oz/238745637?fulfillmentIntent=Pickup,Daiya Dairy Free Gluten Free Tex Mex Vegan Burrito - 5.64 oz,Daiya,3.34,3.34,5.64,,2022-09-11 21:20:04,16499959
336157,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,34328069,https://www.walmart.com/ip/Night-Hawk-Beef-Patty-N-Mashed-Potatoes-Frozen-Dinner-10-oz-Box/34328069?fulfillmentIntent=Pickup,Night Hawk Beef Patty 'N Mashed Potatoes Frozen Dinner 10 oz. Box,Night Hawk,3.48,3.48,10,,2022-09-11 21:20:04,16499961
336161,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,927953185,https://www.walmart.com/ip/Frank-s-RedHot-Frozen-Chicken-Bites-Original-15-oz/927953185?fulfillmentIntent=Pickup,"Frank's RedHot  Frozen Chicken Bites - Original, 15 oz",Frank's RedHot,7.64,7.64,15,,2022-09-11 21:20:04,16499965
336163,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,45743487,https://www.walmart.com/ip/Atkins-Roasted-Turkey-with-Garlic-Mashed-Cauliflower-9-Oz-Frozen/45743487?fulfillmentIntent=Pickup,Atkins Roasted Turkey with Garlic Mashed Cauliflower 9 Oz. (Frozen),Atkins,4.24,4.24,9,,2022-09-11 21:20:04,16499967
336171,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,334276358,https://www.walmart.com/ip/Great-Value-Butter-Chicken-9-5-oz/334276358?fulfillmentIntent=Pickup,"Great Value Butter Chicken, 9.5 oz",Great Value,3.12,3.12,9.5,,2022-09-11 21:20:04,16499975
336172,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,339910290,https://www.walmart.com/ip/John-Soules-Foods-Oven-Roasted-Diced-Chicken-16oz-Frozen/339910290?fulfillmentIntent=Pickup,"John Soules Foods Oven Roasted Diced Chicken, 16oz (Frozen)",John Soules Foods,8.93,8.93,16,,2022-09-11 21:20:04,16499976
336176,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,749770153,https://www.walmart.com/ip/Hot-Ones-Smoky-Sweet-Boneless-Chicken-Bites-18-6-oz-The-Los-Calientes-Verde-Sauce/749770153?fulfillmentIntent=Pickup,"Hot Ones Smoky Sweet Boneless Chicken Bites, 18.6 oz., The Los Calientes Verde Sauce",Hot Ones,8.98,8.98,18.6,,2022-09-11 21:20:04,16499980
336178,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,976833668,https://www.walmart.com/ip/Hot-Ones-Smoky-Habanero-Boneless-Chicken-Bites-18-6-oz-The-Los-Calientes-Rojo-Sauce/976833668?fulfillmentIntent=Pickup,"Hot Ones Smoky Habanero Boneless Chicken Bites, 18.6 oz., The Los Calientes Rojo Sauce",Hot Ones,8.98,8.98,18.6,,2022-09-11 21:20:04,16499982
336180,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,697090115,https://www.walmart.com/ip/SeaPak-Budweiser-Beer-Battered-Crab-Poppers-with-Citrus-Tartar-Sauce-Frozen-11-oz/697090115?fulfillmentIntent=Pickup,"SeaPak Budweiser Beer Battered Crab Poppers with Citrus Tartar Sauce, Frozen, 11 oz",SeaPak,7.12,7.12,11,,2022-09-11 21:20:04,16499984
336183,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,617266337,https://www.walmart.com/ip/Chaparros-Tamales-Chapparro-Pork-Tamales/617266337?fulfillmentIntent=Pickup,Chaparros Tamales Chapparro Pork Tamales,Chaparro's,13.97,13.97,,,2022-09-11 21:20:04,16499987
336185,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,918988979,https://www.walmart.com/ip/InnovAsian-Crispy-Mongolian-Chicken-Meal-18-oz-Frozen/918988979?fulfillmentIntent=Pickup,"InnovAsian Crispy Mongolian Chicken Meal, 18 oz (Frozen)",InnovAsian Cuisine,6.48,6.48,18,,2022-09-11 21:20:04,16499989
336187,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,118729007,https://www.walmart.com/ip/Gardein-Plant-Based-Vegan-Chipotle-Black-Bean-Burger-12-Oz-4-Ct/118729007?fulfillmentIntent=Pickup,"Gardein Plant-Based, Vegan Chipotle Black Bean Burger, 12 Oz, 4 Ct",Gardein,5.72,5.72,12,,2022-09-11 21:20:04,16499991
336190,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,160956992,https://www.walmart.com/ip/Tempura-Chicken-Thigh-Chunk-Fritter-3-lb-Frozen/160956992?fulfillmentIntent=Pickup,Tempura Chicken Thigh Chunk Fritter 3 lb (Frozen),Covington Farms,12.46,12.46,3,,2022-09-11 21:20:04,16499994
336191,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,558437535,https://www.walmart.com/ip/Hot-Spicy-Chicken-Breast-Chunk-Fritter-3-lb-Frozen/558437535?fulfillmentIntent=Pickup,"Hot & Spicy Chicken Breast Chunk Fritter, 3 lb (Frozen)",Covington Farms,15.43,15.43,3,,2022-09-11 21:20:04,16499995
336192,78130,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,14654120,https://www.walmart.com/ip/The-Authentic-New-Mexican-Pork-Tamales-With-Red-Chile-Wrapped-In-Hoja-12-ct/14654120?fulfillmentIntent=Pickup,"The Authentic New Mexican Pork Tamales With Red Chile & Wrapped In Hoja, 12 ct.",The Authentic New Mexican,10.47,10.47,12,,2022-09-11 21:20:04,16499996
339463,30044,Frozen,"Frozen Pizza, Pasta, & Breads",Shop all,"Frozen/Frozen Pizza, Pasta, & Breads",10804805,https://www.walmart.com/ip/Stouffer-s-Cheese-French-Bread-Pizza-11-75-oz-Frozen/10804805?fulfillmentIntent=Pickup,"Stouffer's Cheese, French Bread Pizza, 11.75 oz (Frozen)",Stouffer's,3.48,3.48,11.75,,2022-09-11 21:20:04,16503267
339476,30044,Frozen,"Frozen Pizza, Pasta, & Breads",Shop all,"Frozen/Frozen Pizza, Pasta, & Breads",375869450,https://www.walmart.com/ip/Mrs-Ts-Pierogies-4-Cheese-Medley-Pouch-32-0-oz/375869450?fulfillmentIntent=Pickup,"Mrs Ts Pierogies, 4 Cheese Medley, Pouch, 32.0 oz.",Mrs. T's,5.67,5.67,32.0,,2022-09-11 21:20:04,16503280
339548,30044,Frozen,"Frozen Pizza, Pasta, & Breads",Shop all,"Frozen/Frozen Pizza, Pasta, & Breads",897798908,https://www.walmart.com/ip/Great-Value-Beef-Steak-Fajitas-with-6-Tortillas-24-oz/897798908?fulfillmentIntent=Pickup,"Great Value Beef Steak Fajitas with 6 Tortillas, 24 oz",Great Value,6.28,6.28,24,,2022-09-11 21:20:04,16503352
339553,30044,Frozen,"Frozen Pizza, Pasta, & Breads",Shop all,"Frozen/Frozen Pizza, Pasta, & Breads",24194156,https://www.walmart.com/ip/Zatarain-s-Bourbon-Chicken-Pasta-Bowl-10-5-oz/24194156?fulfillmentIntent=Pickup,"Zatarain's Bourbon Chicken Pasta Bowl, 10.5 oz",Zatarain's,3.98,3.98,10.5,,2022-09-11 21:20:04,16503357
339573,30044,Frozen,"Frozen Pizza, Pasta, & Breads",Shop all,"Frozen/Frozen Pizza, Pasta, & Breads",379918616,https://www.walmart.com/ip/Michelina-s-Grande-Rigatoni-Alfredo-With-Chicken-And-Broccoli-13-Oz-Frozen/379918616?fulfillmentIntent=Pickup,Michelina's Grande Rigatoni Alfredo With Chicken And Broccoli 13 Oz. (Frozen),Michelina's,1.66,1.66,13,,2022-09-11 21:20:04,16503377
